pos	value	group	Pos	total	base	proportion	pos_from_5end	sample
59	11108	C.T	59	1748929	C	0.00635131557656143	59	PL0108_mapped_At_q20.sorted.mapDamage
60	11119	C.T	60	1683068	C	0.00660638785836342	60	PL0108_mapped_At_q20.sorted.mapDamage
61	10620	C.T	61	1636984	C	0.00648754050131217	61	PL0108_mapped_At_q20.sorted.mapDamage
62	10284	C.T	62	1588648	C	0.00647342897860319	62	PL0108_mapped_At_q20.sorted.mapDamage
63	10171	C.T	63	1531605	C	0.00664074614538344	63	PL0108_mapped_At_q20.sorted.mapDamage
64	9547	C.T	64	1485458	C	0.00642697403763688	64	PL0108_mapped_At_q20.sorted.mapDamage
65	9356	C.T	65	1439421	C	0.00649983569782572	65	PL0108_mapped_At_q20.sorted.mapDamage
66	9079	C.T	66	1386973	C	0.00654590968966231	66	PL0108_mapped_At_q20.sorted.mapDamage
67	8490	C.T	67	1343179	C	0.0063208254447099	67	PL0108_mapped_At_q20.sorted.mapDamage
68	8293	C.T	68	1303576	C	0.00636173111502513	68	PL0108_mapped_At_q20.sorted.mapDamage
69	7930	C.T	69	1258657	C	0.00630036618395639	69	PL0108_mapped_At_q20.sorted.mapDamage
70	7577	C.T	70	1219455	C	0.00621343140993313	70	PL0108_mapped_At_q20.sorted.mapDamage
1	4599	C.T	1	351676	C	0.0130773780411515	1	PL0127_mapped_At_q20.sorted.mapDamage
2	4273	C.T	2	306222	C	0.013953928849005	2	PL0127_mapped_At_q20.sorted.mapDamage
3	3310	C.T	3	326900	C	0.010125420617926	3	PL0127_mapped_At_q20.sorted.mapDamage
4	2874	C.T	4	305319	C	0.00941310563705501	4	PL0127_mapped_At_q20.sorted.mapDamage
5	2770	C.T	5	304780	C	0.00908852286895466	5	PL0127_mapped_At_q20.sorted.mapDamage
6	2796	C.T	6	279944	C	0.0099877118280799	6	PL0127_mapped_At_q20.sorted.mapDamage
7	2833	C.T	7	296179	C	0.00956516160835171	7	PL0127_mapped_At_q20.sorted.mapDamage
8	2679	C.T	8	289037	C	0.00926870954237693	8	PL0127_mapped_At_q20.sorted.mapDamage
9	2745	C.T	9	288119	C	0.00952731336704626	9	PL0127_mapped_At_q20.sorted.mapDamage
10	2817	C.T	10	294372	C	0.00956952427540663	10	PL0127_mapped_At_q20.sorted.mapDamage
11	2843	C.T	11	297478	C	0.00955700925782747	11	PL0127_mapped_At_q20.sorted.mapDamage
12	2714	C.T	12	298255	C	0.00909959598330288	12	PL0127_mapped_At_q20.sorted.mapDamage
13	2574	C.T	13	295426	C	0.00871284179456107	13	PL0127_mapped_At_q20.sorted.mapDamage
14	2528	C.T	14	294821	C	0.00857469447563098	14	PL0127_mapped_At_q20.sorted.mapDamage
15	2576	C.T	15	295339	C	0.00872218027419338	15	PL0127_mapped_At_q20.sorted.mapDamage
16	2542	C.T	16	294158	C	0.00864161437050837	16	PL0127_mapped_At_q20.sorted.mapDamage
17	2610	C.T	17	298407	C	0.00874644361559883	17	PL0127_mapped_At_q20.sorted.mapDamage
18	2571	C.T	18	297998	C	0.00862757468170927	18	PL0127_mapped_At_q20.sorted.mapDamage
19	2520	C.T	19	293030	C	0.00859980206804764	19	PL0127_mapped_At_q20.sorted.mapDamage
20	2569	C.T	20	286627	C	0.0089628681177977	20	PL0127_mapped_At_q20.sorted.mapDamage
21	2477	C.T	21	277453	C	0.0089276381945771	21	PL0127_mapped_At_q20.sorted.mapDamage
22	2246	C.T	22	271060	C	0.00828598834206449	22	PL0127_mapped_At_q20.sorted.mapDamage
23	2341	C.T	23	268694	C	0.00871251311901271	23	PL0127_mapped_At_q20.sorted.mapDamage
24	2180	C.T	24	264541	C	0.00824068858891438	24	PL0127_mapped_At_q20.sorted.mapDamage
25	2296	C.T	25	261624	C	0.00877595327645782	25	PL0127_mapped_At_q20.sorted.mapDamage
26	2176	C.T	26	260497	C	0.00835326318537258	26	PL0127_mapped_At_q20.sorted.mapDamage
27	2297	C.T	27	259132	C	0.00886420820276924	27	PL0127_mapped_At_q20.sorted.mapDamage
28	2244	C.T	28	253959	C	0.0088360719643722	28	PL0127_mapped_At_q20.sorted.mapDamage
29	2205	C.T	29	253827	C	0.00868701911144205	29	PL0127_mapped_At_q20.sorted.mapDamage
30	2348	C.T	30	251862	C	0.00932256553191827	30	PL0127_mapped_At_q20.sorted.mapDamage
31	2210	C.T	31	246774	C	0.00895556257952621	31	PL0127_mapped_At_q20.sorted.mapDamage
32	2122	C.T	32	238037	C	0.00891458050639186	32	PL0127_mapped_At_q20.sorted.mapDamage
33	2051	C.T	33	229314	C	0.00894406795921749	33	PL0127_mapped_At_q20.sorted.mapDamage
34	1981	C.T	34	223354	C	0.00886932850989908	34	PL0127_mapped_At_q20.sorted.mapDamage
35	1918	C.T	35	220082	C	0.00871493352477713	35	PL0127_mapped_At_q20.sorted.mapDamage
36	1873	C.T	36	216003	C	0.00867117586329819	36	PL0127_mapped_At_q20.sorted.mapDamage
37	1836	C.T	37	212965	C	0.0086211349282746	37	PL0127_mapped_At_q20.sorted.mapDamage
38	1816	C.T	38	210540	C	0.00862543934644248	38	PL0127_mapped_At_q20.sorted.mapDamage
39	1812	C.T	39	204111	C	0.00887752252450872	39	PL0127_mapped_At_q20.sorted.mapDamage
40	1742	C.T	40	199833	C	0.0087172789279048	40	PL0127_mapped_At_q20.sorted.mapDamage
41	1747	C.T	41	194460	C	0.0089838527203538	41	PL0127_mapped_At_q20.sorted.mapDamage
42	1705	C.T	42	186224	C	0.00915564051894493	42	PL0127_mapped_At_q20.sorted.mapDamage
43	1632	C.T	43	178195	C	0.00915850613092399	43	PL0127_mapped_At_q20.sorted.mapDamage
44	1484	C.T	44	171621	C	0.00864696045355755	44	PL0127_mapped_At_q20.sorted.mapDamage
45	1437	C.T	45	165864	C	0.00866372449717841	45	PL0127_mapped_At_q20.sorted.mapDamage
46	1438	C.T	46	161033	C	0.00892984667738911	46	PL0127_mapped_At_q20.sorted.mapDamage
47	1367	C.T	47	158354	C	0.00863255743460854	47	PL0127_mapped_At_q20.sorted.mapDamage
48	1305	C.T	48	153259	C	0.00851499748791262	48	PL0127_mapped_At_q20.sorted.mapDamage
49	1325	C.T	49	149980	C	0.00883451126816909	49	PL0127_mapped_At_q20.sorted.mapDamage
50	1244	C.T	50	147298	C	0.00844546429686758	50	PL0127_mapped_At_q20.sorted.mapDamage
51	1208	C.T	51	141471	C	0.00853885248566844	51	PL0127_mapped_At_q20.sorted.mapDamage
52	1129	C.T	52	137000	C	0.00824087591240876	52	PL0127_mapped_At_q20.sorted.mapDamage
53	1126	C.T	53	129871	C	0.0086701419100492	53	PL0127_mapped_At_q20.sorted.mapDamage
54	1098	C.T	54	124183	C	0.00884178993904158	54	PL0127_mapped_At_q20.sorted.mapDamage
55	932	C.T	55	120990	C	0.00770311595999669	55	PL0127_mapped_At_q20.sorted.mapDamage
56	876	C.T	56	116610	C	0.00751222022125032	56	PL0127_mapped_At_q20.sorted.mapDamage
57	971	C.T	57	113494	C	0.00855551835339313	57	PL0127_mapped_At_q20.sorted.mapDamage
58	921	C.T	58	111099	C	0.00828990359949234	58	PL0127_mapped_At_q20.sorted.mapDamage
59	885	C.T	59	107782	C	0.00821101853741812	59	PL0127_mapped_At_q20.sorted.mapDamage
60	840	C.T	60	104156	C	0.00806482583816583	60	PL0127_mapped_At_q20.sorted.mapDamage
61	849	C.T	61	101122	C	0.00839579913371967	61	PL0127_mapped_At_q20.sorted.mapDamage
62	797	C.T	62	97104	C	0.00820769484264294	62	PL0127_mapped_At_q20.sorted.mapDamage
63	714	C.T	63	93303	C	0.00765248705829395	63	PL0127_mapped_At_q20.sorted.mapDamage
64	677	C.T	64	89861	C	0.00753385784711944	64	PL0127_mapped_At_q20.sorted.mapDamage
65	701	C.T	65	86821	C	0.00807408345907096	65	PL0127_mapped_At_q20.sorted.mapDamage
66	643	C.T	66	83461	C	0.00770419716993566	66	PL0127_mapped_At_q20.sorted.mapDamage
67	638	C.T	67	80570	C	0.00791858011666874	67	PL0127_mapped_At_q20.sorted.mapDamage
68	634	C.T	68	78912	C	0.00803426601784266	68	PL0127_mapped_At_q20.sorted.mapDamage
69	576	C.T	69	76305	C	0.00754865343031256	69	PL0127_mapped_At_q20.sorted.mapDamage
70	582	C.T	70	74588	C	0.00780286373143133	70	PL0127_mapped_At_q20.sorted.mapDamage
1	34412	C.T	1	3056269	C	0.0112594801046636	1	PL0131_mapped_At_q20.sorted.mapDamage
2	27397	C.T	2	2864219	C	0.00956526019832981	2	PL0131_mapped_At_q20.sorted.mapDamage
3	20493	C.T	3	2923642	C	0.00700940812862861	3	PL0131_mapped_At_q20.sorted.mapDamage
4	18622	C.T	4	2988019	C	0.00623222275360364	4	PL0131_mapped_At_q20.sorted.mapDamage
5	17922	C.T	5	2908160	C	0.00616265955105634	5	PL0131_mapped_At_q20.sorted.mapDamage
6	17311	C.T	6	2630983	C	0.00657967003207546	6	PL0131_mapped_At_q20.sorted.mapDamage
7	17691	C.T	7	2811069	C	0.00629333538237589	7	PL0131_mapped_At_q20.sorted.mapDamage
8	17877	C.T	8	2724794	C	0.0065608629496395	8	PL0131_mapped_At_q20.sorted.mapDamage
9	17379	C.T	9	2675315	C	0.00649605747360591	9	PL0131_mapped_At_q20.sorted.mapDamage
10	17602	C.T	10	2763740	C	0.00636890590287075	10	PL0131_mapped_At_q20.sorted.mapDamage
11	17631	C.T	11	2778104	C	0.00634641467706033	11	PL0131_mapped_At_q20.sorted.mapDamage
12	17109	C.T	12	2741705	C	0.00624027749156091	12	PL0131_mapped_At_q20.sorted.mapDamage
13	17022	C.T	13	2795943	C	0.00608810694638625	13	PL0131_mapped_At_q20.sorted.mapDamage
14	17023	C.T	14	2802138	C	0.00607500415753971	14	PL0131_mapped_At_q20.sorted.mapDamage
15	16791	C.T	15	2767368	C	0.00606749807036867	15	PL0131_mapped_At_q20.sorted.mapDamage
16	16578	C.T	16	2810528	C	0.0058985357911396	16	PL0131_mapped_At_q20.sorted.mapDamage
17	16896	C.T	17	2811497	C	0.00600960982707789	17	PL0131_mapped_At_q20.sorted.mapDamage
18	16411	C.T	18	2765274	C	0.00593467410462761	18	PL0131_mapped_At_q20.sorted.mapDamage
19	16558	C.T	19	2790581	C	0.00593353140439213	19	PL0131_mapped_At_q20.sorted.mapDamage
20	16662	C.T	20	2763742	C	0.00602878271560804	20	PL0131_mapped_At_q20.sorted.mapDamage
21	16008	C.T	21	2711846	C	0.00590299006654508	21	PL0131_mapped_At_q20.sorted.mapDamage
22	15900	C.T	22	2730805	C	0.00582245894525607	22	PL0131_mapped_At_q20.sorted.mapDamage
23	16089	C.T	23	2717865	C	0.00591972007439663	23	PL0131_mapped_At_q20.sorted.mapDamage
24	15479	C.T	24	2666892	C	0.00580413455063047	24	PL0131_mapped_At_q20.sorted.mapDamage
25	15939	C.T	25	2689489	C	0.00592640460697181	25	PL0131_mapped_At_q20.sorted.mapDamage
26	15985	C.T	26	2670264	C	0.00598629948199878	26	PL0131_mapped_At_q20.sorted.mapDamage
27	15602	C.T	27	2618253	C	0.0059589352136711	27	PL0131_mapped_At_q20.sorted.mapDamage
28	15546	C.T	28	2626644	C	0.00591857899281364	28	PL0131_mapped_At_q20.sorted.mapDamage
29	15428	C.T	29	2606862	C	0.00591822658813547	29	PL0131_mapped_At_q20.sorted.mapDamage
30	15250	C.T	30	2550061	C	0.00598024909992349	30	PL0131_mapped_At_q20.sorted.mapDamage
31	15250	C.T	31	2554686	C	0.00596942246522665	31	PL0131_mapped_At_q20.sorted.mapDamage
32	15291	C.T	32	2532455	C	0.00603801449581533	32	PL0131_mapped_At_q20.sorted.mapDamage
33	14884	C.T	33	2473911	C	0.00601638458295387	33	PL0131_mapped_At_q20.sorted.mapDamage
34	14447	C.T	34	2464708	C	0.00586154627647575	34	PL0131_mapped_At_q20.sorted.mapDamage
35	14654	C.T	35	2439609	C	0.00600670025401611	35	PL0131_mapped_At_q20.sorted.mapDamage
36	14320	C.T	36	2370118	C	0.00604189327282439	36	PL0131_mapped_At_q20.sorted.mapDamage
37	14266	C.T	37	2365469	C	0.00603093931901031	37	PL0131_mapped_At_q20.sorted.mapDamage
38	14069	C.T	38	2332090	C	0.00603278604170508	38	PL0131_mapped_At_q20.sorted.mapDamage
39	13639	C.T	39	2264498	C	0.0060229684459867	39	PL0131_mapped_At_q20.sorted.mapDamage
40	13633	C.T	40	2249315	C	0.0060609563355955	40	PL0131_mapped_At_q20.sorted.mapDamage
41	13908	C.T	41	2218771	C	0.00626833503773035	41	PL0131_mapped_At_q20.sorted.mapDamage
42	13241	C.T	42	2150218	C	0.00615798026060613	42	PL0131_mapped_At_q20.sorted.mapDamage
43	12909	C.T	43	2129577	C	0.00606176719602062	43	PL0131_mapped_At_q20.sorted.mapDamage
44	12651	C.T	44	2099417	C	0.00602595863518301	44	PL0131_mapped_At_q20.sorted.mapDamage
45	12241	C.T	45	2034564	C	0.00601652245886588	45	PL0131_mapped_At_q20.sorted.mapDamage
46	12033	C.T	46	2014496	C	0.00597320620145188	46	PL0131_mapped_At_q20.sorted.mapDamage
47	12193	C.T	47	1977374	C	0.00616625888678621	47	PL0131_mapped_At_q20.sorted.mapDamage
48	11567	C.T	48	1904660	C	0.00607299990549494	48	PL0131_mapped_At_q20.sorted.mapDamage
49	11287	C.T	49	1878331	C	0.00600905804142081	49	PL0131_mapped_At_q20.sorted.mapDamage
50	11478	C.T	50	1852742	C	0.0061951421190862	50	PL0131_mapped_At_q20.sorted.mapDamage
51	10819	C.T	51	1784534	C	0.00606264716727168	51	PL0131_mapped_At_q20.sorted.mapDamage
52	10691	C.T	52	1769793	C	0.00604081946306715	52	PL0131_mapped_At_q20.sorted.mapDamage
53	10619	C.T	53	1726916	C	0.00614911205872202	53	PL0131_mapped_At_q20.sorted.mapDamage
54	10062	C.T	54	1667915	C	0.00603268152154037	54	PL0131_mapped_At_q20.sorted.mapDamage
55	9967	C.T	55	1651146	C	0.00603641349704993	55	PL0131_mapped_At_q20.sorted.mapDamage
56	9736	C.T	56	1609039	C	0.00605081666758854	56	PL0131_mapped_At_q20.sorted.mapDamage
57	9378	C.T	57	1550451	C	0.00604856264403067	57	PL0131_mapped_At_q20.sorted.mapDamage
58	9000	C.T	58	1527617	C	0.0058915290940072	58	PL0131_mapped_At_q20.sorted.mapDamage
59	9119	C.T	59	1490811	C	0.00611680488002839	59	PL0131_mapped_At_q20.sorted.mapDamage
60	8809	C.T	60	1432083	C	0.00615117978497056	60	PL0131_mapped_At_q20.sorted.mapDamage
61	8565	C.T	61	1411250	C	0.00606908768821966	61	PL0131_mapped_At_q20.sorted.mapDamage
62	8488	C.T	62	1381057	C	0.00614601714483906	62	PL0131_mapped_At_q20.sorted.mapDamage
63	8043	C.T	63	1330036	C	0.00604720473731538	63	PL0131_mapped_At_q20.sorted.mapDamage
64	8042	C.T	64	1305801	C	0.00615867195690614	64	PL0131_mapped_At_q20.sorted.mapDamage
65	7815	C.T	65	1271561	C	0.00614598906383571	65	PL0131_mapped_At_q20.sorted.mapDamage
66	7593	C.T	66	1223674	C	0.00620508403381947	66	PL0131_mapped_At_q20.sorted.mapDamage
67	7362	C.T	67	1193563	C	0.00616808664477702	67	PL0131_mapped_At_q20.sorted.mapDamage
68	7185	C.T	68	1164110	C	0.00617209713858656	68	PL0131_mapped_At_q20.sorted.mapDamage
69	6826	C.T	69	1122407	C	0.00608157290537212	69	PL0131_mapped_At_q20.sorted.mapDamage
70	6721	C.T	70	1098744	C	0.00611698448410185	70	PL0131_mapped_At_q20.sorted.mapDamage
1	316	C.T	1	17879	C	0.0176743665753118	1	PL0137_mapped_At_q20.sorted.mapDamage
2	270	C.T	2	16045	C	0.0168276721720162	2	PL0137_mapped_At_q20.sorted.mapDamage
3	200	C.T	3	16205	C	0.0123418697932737	3	PL0137_mapped_At_q20.sorted.mapDamage
4	186	C.T	4	16315	C	0.0114005516395955	4	PL0137_mapped_At_q20.sorted.mapDamage
5	195	C.T	5	15990	C	0.0121951219512195	5	PL0137_mapped_At_q20.sorted.mapDamage
6	201	C.T	6	14130	C	0.0142250530785563	6	PL0137_mapped_At_q20.sorted.mapDamage
7	187	C.T	7	15199	C	0.0123034410158563	7	PL0137_mapped_At_q20.sorted.mapDamage
8	165	C.T	8	15132	C	0.010904044409199	8	PL0137_mapped_At_q20.sorted.mapDamage
9	163	C.T	9	14777	C	0.0110306557487988	9	PL0137_mapped_At_q20.sorted.mapDamage
10	193	C.T	10	15281	C	0.0126300634775211	10	PL0137_mapped_At_q20.sorted.mapDamage
11	168	C.T	11	15397	C	0.0109112164707411	11	PL0137_mapped_At_q20.sorted.mapDamage
12	159	C.T	12	15319	C	0.0103792675762125	12	PL0137_mapped_At_q20.sorted.mapDamage
13	170	C.T	13	15383	C	0.011051160371839	13	PL0137_mapped_At_q20.sorted.mapDamage
14	159	C.T	14	15695	C	0.0101306148454922	14	PL0137_mapped_At_q20.sorted.mapDamage
15	163	C.T	15	15673	C	0.0104000510431953	15	PL0137_mapped_At_q20.sorted.mapDamage
16	168	C.T	16	15374	C	0.0109275400026018	16	PL0137_mapped_At_q20.sorted.mapDamage
17	119	C.T	17	15441	C	0.00770675474386374	17	PL0137_mapped_At_q20.sorted.mapDamage
18	149	C.T	18	14557	C	0.0102356254722814	18	PL0137_mapped_At_q20.sorted.mapDamage
19	142	C.T	19	13251	C	0.0107161723643499	19	PL0137_mapped_At_q20.sorted.mapDamage
20	106	C.T	20	11002	C	0.0096346118887475	20	PL0137_mapped_At_q20.sorted.mapDamage
21	115	C.T	21	9172	C	0.0125381596162233	21	PL0137_mapped_At_q20.sorted.mapDamage
22	78	C.T	22	8369	C	0.00932010992950173	22	PL0137_mapped_At_q20.sorted.mapDamage
23	94	C.T	23	7938	C	0.0118417737465357	23	PL0137_mapped_At_q20.sorted.mapDamage
24	88	C.T	24	7719	C	0.0114004404715637	24	PL0137_mapped_At_q20.sorted.mapDamage
25	87	C.T	25	7559	C	0.011509458923138	25	PL0137_mapped_At_q20.sorted.mapDamage
26	94	C.T	26	7536	C	0.0124734607218684	26	PL0137_mapped_At_q20.sorted.mapDamage
27	65	C.T	27	7223	C	0.00899903087359823	27	PL0137_mapped_At_q20.sorted.mapDamage
28	90	C.T	28	7343	C	0.0122565708838349	28	PL0137_mapped_At_q20.sorted.mapDamage
29	97	C.T	29	7244	C	0.0133903920485919	29	PL0137_mapped_At_q20.sorted.mapDamage
30	62	C.T	30	6882	C	0.00900900900900901	30	PL0137_mapped_At_q20.sorted.mapDamage
31	87	C.T	31	6887	C	0.0126324960069697	31	PL0137_mapped_At_q20.sorted.mapDamage
32	100	C.T	32	6611	C	0.0151263046437755	32	PL0137_mapped_At_q20.sorted.mapDamage
33	84	C.T	33	6426	C	0.0130718954248366	33	PL0137_mapped_At_q20.sorted.mapDamage
34	87	C.T	34	6238	C	0.0139467778134017	34	PL0137_mapped_At_q20.sorted.mapDamage
35	60	C.T	35	6006	C	0.00999000999000999	35	PL0137_mapped_At_q20.sorted.mapDamage
36	85	C.T	36	5830	C	0.0145797598627787	36	PL0137_mapped_At_q20.sorted.mapDamage
37	66	C.T	37	5755	C	0.0114682884448306	37	PL0137_mapped_At_q20.sorted.mapDamage
38	58	C.T	38	5602	C	0.0103534451981435	38	PL0137_mapped_At_q20.sorted.mapDamage
39	60	C.T	39	5358	C	0.0111982082866741	39	PL0137_mapped_At_q20.sorted.mapDamage
40	65	C.T	40	5334	C	0.0121859767529059	40	PL0137_mapped_At_q20.sorted.mapDamage
41	69	C.T	41	4926	C	0.0140073081607795	41	PL0137_mapped_At_q20.sorted.mapDamage
42	54	C.T	42	4795	C	0.0112617309697602	42	PL0137_mapped_At_q20.sorted.mapDamage
43	47	C.T	43	4614	C	0.0101863892501084	43	PL0137_mapped_At_q20.sorted.mapDamage
44	55	C.T	44	4217	C	0.0130424472373725	44	PL0137_mapped_At_q20.sorted.mapDamage
45	57	C.T	45	4025	C	0.0141614906832298	45	PL0137_mapped_At_q20.sorted.mapDamage
46	41	C.T	46	3908	C	0.0104912998976459	46	PL0137_mapped_At_q20.sorted.mapDamage
47	57	C.T	47	3792	C	0.0150316455696203	47	PL0137_mapped_At_q20.sorted.mapDamage
48	50	C.T	48	3612	C	0.0138427464008859	48	PL0137_mapped_At_q20.sorted.mapDamage
49	49	C.T	49	3353	C	0.0146137787056367	49	PL0137_mapped_At_q20.sorted.mapDamage
50	46	C.T	50	3283	C	0.0140115747791654	50	PL0137_mapped_At_q20.sorted.mapDamage
51	39	C.T	51	3071	C	0.0126994464343862	51	PL0137_mapped_At_q20.sorted.mapDamage
52	46	C.T	52	2955	C	0.0155668358714044	52	PL0137_mapped_At_q20.sorted.mapDamage
53	34	C.T	53	2865	C	0.0118673647469459	53	PL0137_mapped_At_q20.sorted.mapDamage
54	30	C.T	54	2750	C	0.0109090909090909	54	PL0137_mapped_At_q20.sorted.mapDamage
55	31	C.T	55	2618	C	0.0118411000763942	55	PL0137_mapped_At_q20.sorted.mapDamage
56	30	C.T	56	2481	C	0.0120918984280532	56	PL0137_mapped_At_q20.sorted.mapDamage
57	47	C.T	57	2281	C	0.020604997807979	57	PL0137_mapped_At_q20.sorted.mapDamage
58	22	C.T	58	2183	C	0.0100778744846541	58	PL0137_mapped_At_q20.sorted.mapDamage
59	18	C.T	59	2091	C	0.00860832137733142	59	PL0137_mapped_At_q20.sorted.mapDamage
60	25	C.T	60	1989	C	0.012569130216189	60	PL0137_mapped_At_q20.sorted.mapDamage
61	29	C.T	61	1881	C	0.0154173312068049	61	PL0137_mapped_At_q20.sorted.mapDamage
62	27	C.T	62	1760	C	0.0153409090909091	62	PL0137_mapped_At_q20.sorted.mapDamage
63	17	C.T	63	1737	C	0.00978698906160046	63	PL0137_mapped_At_q20.sorted.mapDamage
64	27	C.T	64	1664	C	0.0162259615384615	64	PL0137_mapped_At_q20.sorted.mapDamage
65	19	C.T	65	1486	C	0.01278600269179	65	PL0137_mapped_At_q20.sorted.mapDamage
66	16	C.T	66	1428	C	0.0112044817927171	66	PL0137_mapped_At_q20.sorted.mapDamage
67	24	C.T	67	1368	C	0.0175438596491228	67	PL0137_mapped_At_q20.sorted.mapDamage
68	19	C.T	68	1248	C	0.015224358974359	68	PL0137_mapped_At_q20.sorted.mapDamage
69	11	C.T	69	1210	C	0.00909090909090909	69	PL0137_mapped_At_q20.sorted.mapDamage
70	16	C.T	70	1140	C	0.0140350877192982	70	PL0137_mapped_At_q20.sorted.mapDamage
1	5327	C.T	1	759851	C	0.00701058496994806	1	PL0139_mapped_At_q20.sorted.mapDamage
2	4668	C.T	2	676769	C	0.00689747905119768	2	PL0139_mapped_At_q20.sorted.mapDamage
3	3676	C.T	3	730326	C	0.00503336866002306	3	PL0139_mapped_At_q20.sorted.mapDamage
4	3505	C.T	4	718694	C	0.00487690171338567	4	PL0139_mapped_At_q20.sorted.mapDamage
5	3379	C.T	5	699826	C	0.00482834304527125	5	PL0139_mapped_At_q20.sorted.mapDamage
6	3189	C.T	6	643746	C	0.004953817188767	6	PL0139_mapped_At_q20.sorted.mapDamage
7	3313	C.T	7	679839	C	0.00487321262828405	7	PL0139_mapped_At_q20.sorted.mapDamage
8	3262	C.T	8	657839	C	0.00495866009768348	8	PL0139_mapped_At_q20.sorted.mapDamage
9	3139	C.T	9	653553	C	0.0048029769582574	9	PL0139_mapped_At_q20.sorted.mapDamage
10	3210	C.T	10	669476	C	0.00479479473498677	10	PL0139_mapped_At_q20.sorted.mapDamage
11	3289	C.T	11	671196	C	0.00490020798693675	11	PL0139_mapped_At_q20.sorted.mapDamage
12	3152	C.T	12	668781	C	0.00471305255382554	12	PL0139_mapped_At_q20.sorted.mapDamage
13	2964	C.T	13	673513	C	0.00440080592356792	13	PL0139_mapped_At_q20.sorted.mapDamage
14	3194	C.T	14	674162	C	0.0047377336604555	14	PL0139_mapped_At_q20.sorted.mapDamage
15	3153	C.T	15	667065	C	0.00472667581120281	15	PL0139_mapped_At_q20.sorted.mapDamage
16	3210	C.T	16	676142	C	0.00474752344921629	16	PL0139_mapped_At_q20.sorted.mapDamage
17	3221	C.T	17	675195	C	0.00477047371500085	17	PL0139_mapped_At_q20.sorted.mapDamage
18	3122	C.T	18	670642	C	0.00465524079911488	18	PL0139_mapped_At_q20.sorted.mapDamage
19	3165	C.T	19	676740	C	0.00467683305257558	19	PL0139_mapped_At_q20.sorted.mapDamage
20	3092	C.T	20	674990	C	0.00458080860457192	20	PL0139_mapped_At_q20.sorted.mapDamage
21	3009	C.T	21	663149	C	0.00453744181171954	21	PL0139_mapped_At_q20.sorted.mapDamage
22	2957	C.T	22	665896	C	0.00444063337217824	22	PL0139_mapped_At_q20.sorted.mapDamage
23	3076	C.T	23	664083	C	0.0046319511265911	23	PL0139_mapped_At_q20.sorted.mapDamage
24	2839	C.T	24	654722	C	0.00433619154389191	24	PL0139_mapped_At_q20.sorted.mapDamage
25	2908	C.T	25	658426	C	0.00441659351240686	25	PL0139_mapped_At_q20.sorted.mapDamage
26	2942	C.T	26	658724	C	0.00446621043107584	26	PL0139_mapped_At_q20.sorted.mapDamage
27	2907	C.T	27	649106	C	0.00447846730734271	27	PL0139_mapped_At_q20.sorted.mapDamage
28	2822	C.T	28	649967	C	0.00434175888929746	28	PL0139_mapped_At_q20.sorted.mapDamage
29	2864	C.T	29	647188	C	0.00442529836770768	29	PL0139_mapped_At_q20.sorted.mapDamage
30	2970	C.T	30	639966	C	0.0046408715463009	30	PL0139_mapped_At_q20.sorted.mapDamage
31	2996	C.T	31	644075	C	0.00465163218569266	31	PL0139_mapped_At_q20.sorted.mapDamage
32	2962	C.T	32	639420	C	0.0046323230427575	32	PL0139_mapped_At_q20.sorted.mapDamage
33	2904	C.T	33	627897	C	0.00462496237440217	33	PL0139_mapped_At_q20.sorted.mapDamage
34	2785	C.T	34	628382	C	0.00443201746708213	34	PL0139_mapped_At_q20.sorted.mapDamage
35	2834	C.T	35	622791	C	0.00455048322792076	35	PL0139_mapped_At_q20.sorted.mapDamage
36	2740	C.T	36	612711	C	0.00447192885389686	36	PL0139_mapped_At_q20.sorted.mapDamage
37	2779	C.T	37	615426	C	0.0045155713278282	37	PL0139_mapped_At_q20.sorted.mapDamage
38	2804	C.T	38	609854	C	0.00459782177373601	38	PL0139_mapped_At_q20.sorted.mapDamage
39	2724	C.T	39	598938	C	0.004548050048586	39	PL0139_mapped_At_q20.sorted.mapDamage
40	2713	C.T	40	598026	C	0.00453659205452606	40	PL0139_mapped_At_q20.sorted.mapDamage
