pos	value	group	Pos	total	base	proportion	pos_from_5end	sample
11	11247	C.T	11	845964	C	0.0132948919812191	11	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
12	10835	C.T	12	821957	C	0.0131819547737899	12	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
13	10223	C.T	13	818997	C	0.012482341205157	13	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
14	11152	C.T	14	849200	C	0.0131323598681112	14	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
15	10895	C.T	15	825112	C	0.0132042680266437	15	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
16	10141	C.T	16	819136	C	0.0123801175873115	16	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
17	11340	C.T	17	848305	C	0.0133678335032801	17	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
18	10905	C.T	18	824283	C	0.0132296796124632	18	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
19	10396	C.T	19	816250	C	0.0127362940275651	19	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
20	11207	C.T	20	832820	C	0.0134566893206215	20	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
21	10491	C.T	21	792644	C	0.0132354499624043	21	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
22	9813	C.T	22	778674	C	0.0126021929587992	22	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
23	10806	C.T	23	801009	C	0.0134904851256353	23	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
24	10432	C.T	24	766176	C	0.0136156705508917	24	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
25	9783	C.T	25	751309	C	0.013021273537253	25	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
26	10523	C.T	26	770960	C	0.0136492165611705	26	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
27	10030	C.T	27	736940	C	0.013610334626971	27	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
28	9481	C.T	28	720441	C	0.0131599950585822	28	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
29	10282	C.T	29	735715	C	0.0139755204121161	29	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
30	9797	C.T	30	699413	C	0.0140074605419116	30	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
31	9140	C.T	31	679066	C	0.0134596637145727	31	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
32	9755	C.T	32	691152	C	0.0141141167210686	32	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
33	9486	C.T	33	655541	C	0.0144704907854734	33	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
34	8486	C.T	34	633938	C	0.0133861671015147	34	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
35	9299	C.T	35	641366	C	0.0144987417480814	35	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
36	8773	C.T	36	606969	C	0.0144537859429394	36	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
37	8081	C.T	37	583654	C	0.0138455317705353	37	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
38	8714	C.T	38	592128	C	0.0147164126675313	38	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
39	8185	C.T	39	555326	C	0.0147390901920674	39	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
40	7418	C.T	40	530367	C	0.0139865413949209	40	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
41	7864	C.T	41	533497	C	0.0147404765162691	41	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
42	7396	C.T	42	498668	C	0.0148315111456921	42	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
43	6617	C.T	43	475510	C	0.0139155853714959	43	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
44	7052	C.T	44	476568	C	0.0147974685669201	44	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
45	6539	C.T	45	444130	C	0.0147231666403981	45	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
46	5754	C.T	46	421653	C	0.0136462920932615	46	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
47	6270	C.T	47	422183	C	0.0148513796150011	47	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
48	5648	C.T	48	392466	C	0.014391055530925	48	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
49	5074	C.T	49	372627	C	0.0136168339921691	49	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
50	5399	C.T	50	372369	C	0.0144990587293787	50	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
51	5136	C.T	51	344075	C	0.0149269781297682	51	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
52	4294	C.T	52	327159	C	0.013125116533551	52	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
53	4776	C.T	53	325417	C	0.0146765534683191	53	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
54	4229	C.T	54	301274	C	0.014037055968985	54	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
55	3858	C.T	55	285062	C	0.0135338978888803	55	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
56	4184	C.T	56	282845	C	0.0147925542258127	56	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
57	3840	C.T	57	261484	C	0.0146854109620474	57	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
58	3286	C.T	58	247296	C	0.0132877199792961	58	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
59	3551	C.T	59	245435	C	0.0144681891335792	59	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
60	3327	C.T	60	226472	C	0.0146905577731463	60	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
61	2837	C.T	61	213582	C	0.0132829545560956	61	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
62	3106	C.T	62	211743	C	0.0146687257666133	62	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
63	2855	C.T	63	195031	C	0.0146386984633212	63	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
64	2500	C.T	64	184550	C	0.0135464643727987	64	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
65	2730	C.T	65	181611	C	0.0150321291111221	65	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
66	2444	C.T	66	167573	C	0.0145846884641321	66	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
67	2146	C.T	67	157054	C	0.0136640900581965	67	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
68	2288	C.T	68	154486	C	0.0148104035317116	68	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
69	2051	C.T	69	141604	C	0.0144840541227649	69	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
70	1821	C.T	70	133013	C	0.0136903911647734	70	PL0051.mapped_to_Pseudomonas.dd.q20.mapDamage
1	3200	C.T	1	291506	C	0.0109774755922691	1	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
2	3305	C.T	2	284168	C	0.0116304439627263	2	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
3	2877	C.T	3	289326	C	0.00994380041890463	3	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
4	2709	C.T	4	284229	C	0.00953104714860201	4	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
5	2903	C.T	5	283596	C	0.0102363926148465	5	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
6	2918	C.T	6	272190	C	0.0107204526250046	6	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
7	2675	C.T	7	276592	C	0.00967128478047087	7	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
8	2746	C.T	8	286358	C	0.0095893950928558	8	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
9	2780	C.T	9	284057	C	0.00978676814864622	9	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
10	2541	C.T	10	281626	C	0.00902260444703259	10	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
11	2792	C.T	11	287646	C	0.00970637519729112	11	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
12	2722	C.T	12	287537	C	0.00946660777569495	12	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
13	2528	C.T	13	282934	C	0.00893494595912828	13	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
14	2746	C.T	14	289320	C	0.00949122079358496	14	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
15	2729	C.T	15	287919	C	0.00947836023326005	15	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
16	2584	C.T	16	284861	C	0.00907109081271217	16	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
17	2670	C.T	17	289038	C	0.0092375397006622	17	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
18	2786	C.T	18	287805	C	0.00968016538976043	18	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
19	2462	C.T	19	284735	C	0.00864663634607618	19	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
20	2600	C.T	20	286219	C	0.00908395319667807	20	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
21	2534	C.T	21	281509	C	0.0090014884071202	21	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
22	2326	C.T	22	277567	C	0.00837995871267118	22	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
23	2536	C.T	23	281631	C	0.00900469053477778	23	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
24	2545	C.T	24	277338	C	0.00917652827957222	24	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
25	2436	C.T	25	273600	C	0.00890350877192982	25	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
26	2503	C.T	26	277292	C	0.00902658569306002	26	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
27	2533	C.T	27	274390	C	0.00923138598345421	27	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
28	2422	C.T	28	268560	C	0.00901846887101579	28	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
29	2524	C.T	29	271369	C	0.0093009886906758	29	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
30	2566	C.T	30	268549	C	0.0095550532677463	30	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
31	2287	C.T	31	263266	C	0.00868703136751423	31	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
32	2504	C.T	32	265252	C	0.00944007962239682	32	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
33	2396	C.T	33	260696	C	0.00919078160002455	33	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
34	2236	C.T	34	254876	C	0.0087728934854596	34	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
35	2390	C.T	35	256502	C	0.00931766613905545	35	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
36	2294	C.T	36	253186	C	0.00906053257289108	36	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
37	2170	C.T	37	246237	C	0.00881264797735515	37	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
38	2393	C.T	38	247386	C	0.00967314237669068	38	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
39	2137	C.T	39	241845	C	0.00883623808637764	39	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
40	2087	C.T	40	235279	C	0.00887031991805473	40	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
41	2193	C.T	41	236434	C	0.00927531573293181	41	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
42	2179	C.T	42	230169	C	0.00946695688819954	42	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
43	1988	C.T	43	224528	C	0.00885412955177083	43	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
44	2062	C.T	44	224276	C	0.00919402878596016	44	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
45	2091	C.T	45	219529	C	0.00952493747978627	45	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
46	1833	C.T	46	212747	C	0.00861586767380974	46	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
47	1982	C.T	47	212314	C	0.00933522989534369	47	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
48	1860	C.T	48	207324	C	0.00897146495340626	48	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
49	1788	C.T	49	201681	C	0.00886548559358591	49	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
50	1809	C.T	50	201811	C	0.008963832496742	50	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
51	1826	C.T	51	196296	C	0.00930227819211803	51	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
52	1708	C.T	52	189440	C	0.0090160472972973	52	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
53	1740	C.T	53	190326	C	0.00914220863150594	53	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
54	1770	C.T	54	185560	C	0.00953869368398362	54	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
55	1632	C.T	55	179593	C	0.00908721386691018	55	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
56	1644	C.T	56	179623	C	0.00915250274185377	56	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
57	1686	C.T	57	174264	C	0.00967497589863655	57	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
58	1492	C.T	58	169368	C	0.00880922015965236	58	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
59	1588	C.T	59	169824	C	0.00935085735820614	59	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
60	1594	C.T	60	165496	C	0.00963165272876686	60	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
61	1435	C.T	61	160451	C	0.00894354039551016	61	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
62	1502	C.T	62	160916	C	0.00933406249223197	62	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
63	1446	C.T	63	156656	C	0.00923041568787662	63	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
64	1356	C.T	64	152037	C	0.00891888158803449	64	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
65	1423	C.T	65	151827	C	0.00937250950094515	65	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
66	1350	C.T	66	147165	C	0.00917337682193456	66	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
67	1301	C.T	67	143302	C	0.00907872883839723	67	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
68	1357	C.T	68	144050	C	0.00942034015966678	68	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
69	1327	C.T	69	139187	C	0.00953393635899904	69	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
70	1197	C.T	70	136057	C	0.00879778328200681	70	PL0053.mapped_to_Pseudomonas.dd.q20.mapDamage
1	306994	C.T	1	14414444	C	0.0212976650365425	1	PL0059.mapped_to_Pseudomonas.dd.q20.mapDamage
